:	transitive	commons-logging:commons-logging:1.3.6	prod
:	transitive	io.micrometer:micrometer-commons:1.17.0	dev
:	transitive	io.micrometer:micrometer-commons:1.17.0	prod
:	transitive	io.micrometer:micrometer-core:1.17.0	dev
:	transitive	io.micrometer:micrometer-core:1.17.0	prod
:	transitive	io.micrometer:micrometer-jakarta9:1.17.0	dev
:	transitive	io.micrometer:micrometer-jakarta9:1.17.0	prod
:	transitive	io.micrometer:micrometer-observation:1.17.0	dev
:	transitive	io.micrometer:micrometer-observation:1.17.0	prod
:	transitive	jakarta.activation:jakarta.activation-api:2.1.4	dev
:	transitive	jakarta.activation:jakarta.activation-api:2.1.4	prod
:	transitive	jakarta.annotation:jakarta.annotation-api:3.0.0	dev
:	transitive	jakarta.annotation:jakarta.annotation-api:3.0.0	prod
:	transitive	jakarta.inject:jakarta.inject-api:2.0.1	dev
:	transitive	jakarta.inject:jakarta.inject-api:2.0.1	prod
:	transitive	jakarta.persistence:jakarta.persistence-api:3.2.0	dev
:	transitive	jakarta.persistence:jakarta.persistence-api:3.2.0	prod
:	transitive	jakarta.transaction:jakarta.transaction-api:2.0.1	dev
:	transitive	jakarta.transaction:jakarta.transaction-api:2.0.1	prod
:	transitive	jakarta.validation:jakarta.validation-api:3.1.1	dev
:	transitive	jakarta.validation:jakarta.validation-api:3.1.1	prod
:	transitive	net.bytebuddy:byte-buddy-agent:1.18.10	dev
:	transitive	net.bytebuddy:byte-buddy:1.18.10	dev
:	transitive	net.bytebuddy:byte-buddy:1.18.10	prod
:	transitive	net.java.dev.jna:jna:5.18.1	dev
:	transitive	net.minidev:accessors-smart:2.6.0	dev
:	transitive	net.minidev:json-smart:2.6.0	dev
:	transitive	org.antlr:antlr4-runtime:4.13.2	dev
:	transitive	org.antlr:antlr4-runtime:4.13.2	prod
:	transitive	org.apache.commons:commons-compress:1.28.0	dev
:	transitive	org.apache.commons:commons-lang3:3.20.0	dev
:	transitive	org.apache.logging.log4j:log4j-api:2.25.4	dev
:	transitive	org.apache.logging.log4j:log4j-api:2.25.4	prod
:	transitive	org.apache.logging.log4j:log4j-to-slf4j:2.25.4	dev
:	transitive	org.apache.logging.log4j:log4j-to-slf4j:2.25.4	prod
:	transitive	org.apache.tomcat.embed:tomcat-embed-core:11.0.22	dev
:	transitive	org.apache.tomcat.embed:tomcat-embed-core:11.0.22	prod
:	transitive	org.apache.tomcat.embed:tomcat-embed-el:11.0.22	dev
:	transitive	org.apache.tomcat.embed:tomcat-embed-el:11.0.22	prod
:	transitive	org.apache.tomcat.embed:tomcat-embed-websocket:11.0.22	dev
:	transitive	org.apache.tomcat.embed:tomcat-embed-websocket:11.0.22	prod
:	transitive	org.apiguardian:apiguardian-api:1.1.2	dev
:	transitive	org.aspectj:aspectjweaver:1.9.25.1	dev
:	transitive	org.aspectj:aspectjweaver:1.9.25.1	prod
:	transitive	org.assertj:assertj-core:3.27.7	dev
:	transitive	org.attoparser:attoparser:2.0.7.RELEASE	dev
:	transitive	org.attoparser:attoparser:2.0.7.RELEASE	prod
:	transitive	org.awaitility:awaitility:4.3.0	dev
:	transitive	org.eclipse.angus:angus-activation:2.0.3	dev
:	transitive	org.eclipse.angus:angus-activation:2.0.3	prod
:	transitive	org.glassfish.jaxb:jaxb-core:4.0.9	dev
:	transitive	org.glassfish.jaxb:jaxb-core:4.0.9	prod
:	transitive	org.glassfish.jaxb:jaxb-runtime:4.0.9	dev
:	transitive	org.glassfish.jaxb:jaxb-runtime:4.0.9	prod
:	transitive	org.glassfish.jaxb:txw2:4.0.9	dev
:	transitive	org.glassfish.jaxb:txw2:4.0.9	prod
:	transitive	org.hamcrest:hamcrest:3.0	dev
:	transitive	org.hdrhistogram:HdrHistogram:2.2.2	dev
:	transitive	org.hdrhistogram:HdrHistogram:2.2.2	prod
:	transitive	org.hibernate.models:hibernate-models:1.1.1	dev
:	transitive	org.hibernate.models:hibernate-models:1.1.1	prod
:	transitive	org.hibernate.orm:hibernate-core:7.4.1.Final	dev
:	transitive	org.hibernate.orm:hibernate-core:7.4.1.Final	prod
:	transitive	org.hibernate.orm:hibernate-platform:7.4.1.Final	dev
:	transitive	org.hibernate.orm:hibernate-platform:7.4.1.Final	prod
:	transitive	org.hibernate.validator:hibernate-validator:9.1.0.Final	dev
:	transitive	org.hibernate.validator:hibernate-validator:9.1.0.Final	prod
:	transitive	org.jboss.logging:jboss-logging:3.6.3.Final	dev
:	transitive	org.jboss.logging:jboss-logging:3.6.3.Final	prod
:	transitive	org.jetbrains:annotations:17.0.0	dev
:	transitive	org.jspecify:jspecify:1.0.0	dev
:	transitive	org.jspecify:jspecify:1.0.0	prod
:	transitive	org.junit.jupiter:junit-jupiter-api:6.0.3	dev
:	transitive	org.junit.jupiter:junit-jupiter-engine:6.0.3	dev
:	transitive	org.junit.jupiter:junit-jupiter-params:6.0.3	dev
:	transitive	org.junit.jupiter:junit-jupiter:6.0.3	dev
:	transitive	org.junit.platform:junit-platform-commons:6.0.3	dev
:	transitive	org.junit.platform:junit-platform-engine:6.0.3	dev
:	transitive	org.junit.platform:junit-platform-launcher:6.0.3	dev
:	transitive	org.junit:junit-bom:6.0.3	dev
